年份,股票代码,交易数量
2006,GOM,19396700.0
2006,ATEA,19311100.0
2006,IGM,19225400.0
2006,IYK,18933600.0
2006,AMFI,18883600.0
2006,GIB,18826800.0
2006,IGTE,18818000.0
2006,GBE,18693000.0
2006,APAC,18313600.0
2006,GKM,17946800.0
2006,ANIK,17627900.0
2006,ISG,17615900.0
2006,IDU,17138400.0
2006,ADLS,16952200.0
2006,ADPI,16943900.0
2006,ALAN,16751500.0
2006,AMSWA,16315400.0
2006,IPGP,16142000.0
2006,INTX,16139100.0
2006,ABIO,16038300.0
2006,AFFM,15870800.0
2006,INDM,15599500.0
2006,INFO,15385900.0
2006,ATRM,15358800.0
2006,IGA,15323900.0
2006,ITRN,15149200.0
2006,AVCA,15019900.0
2006,IBCA,14775800.0
2006,IMKTA,14548700.0
2006,ALDA,14482800.0
2006,GTY,14456700.0
2006,GF,13955900.0
2006,ITF,13924800.0
2006,ABAT,13744600.0
2006,GSG,13576800.0
2006,IDSA,13537100.0
2006,ALLT,13178700.0
2006,ABCW,13145000.0
2006,INZ,13121100.0
2006,IIT,12823600.0
2006,GEC,12800000.0
2006,IBNK,12770700.0
2006,IHF,12662000.0
2006,IRIX,12636100.0
2006,IPCS,12602100.0
2006,AEPI,12567100.0
2006,ATEC,12553000.0
2006,AMSF,12542000.0
2006,GHI,12500900.0
2006,INPH,12117800.0
2006,GED,11750100.0
2006,ALXA,11620500.0
2006,ANLY,11440400.0
2006,ANSV,11416400.0
2006,ACSEF,11358800.0
2006,ACET,11228200.0
2006,ASUR,11090800.0
2006,AIRT,11006400.0
2006,AWRE,10802000.0
2006,ISI,10750800.0
2006,AEZS,10722600.0
2006,IOO,10712700.0
2006,ADRA,10525500.0
2006,IYC,10446100.0
2006,AAON,10430100.0
2006,ABMC,10364000.0
2006,GPX,10321500.0
2006,GBL,10310800.0
2006,INDB,10211400.0
2006,AEHR,10194400.0
2006,ATNI,9937800.0
2006,APPY,9523400.0
2006,INFI,9502600.0
2006,ICFI,9470200.0
2006,IYG,9441300.0
2006,ICOP,9307300.0
2006,IMF,9232600.0
2006,AWBC,9104700.0
2006,AMIE,9065100.0
2006,GUT,9015700.0
2006,ATRC,8955700.0
2006,ATGN,8918600.0
2006,APFC,8884100.0
2006,INBP,8683700.0
2006,IYJ,8453500.0
2006,GER,8385000.0
2006,ARSD,8312300.0
2006,IYY,8277000.0
2006,IYF,8237600.0
2006,GYB,8217200.0
2006,GJM,8183800.0
2006,ALGT,8116000.0
2006,IGLD,8042400.0
2006,INTT,7992100.0
2006,IQI,7594800.0
2006,AIXG,7497300.0
2006,GSH,7237800.0
2006,GFY,7145100.0
2006,IDRA,7093700.0
2006,GDF,7040700.0
2006,AMTY,7019000.0
2006,INOD,6869300.0
2006,GRR,6708100.0
2006,GGC,6690000.0
2006,INMD,6560300.0
2006,IXN,6529000.0
2006,AIMC,6441100.0
2006,GAM,6313200.0
2006,ABCB,6198300.0
2006,GSP,6151400.0
2006,AMRN,6145900.0
2006,GMK,6097000.0
2006,ISP,6083900.0
2006,IND,6006700.0
2006,IBKC,5953900.0
2006,GCF,5917900.0
2006,IXG,5891700.0
2006,GGT,5689700.0
2006,IIM,5590700.0
2006,AVSR,5481900.0
2006,ABBC,5466800.0
2006,APPA,5448200.0
2006,GLP,5306000.0
2006,IMT,5278700.0
2006,IXP,5227300.0
2006,IBA,5165100.0
2006,ADRD,5056900.0
2006,ARTW,4971200.0
2006,IEZ,4961100.0
2006,ACUR,4917600.0
2006,IQT,4851600.0
2006,AFSI,4683400.0
2006,AROW,4665600.0
2006,ASYS,4595400.0
2006,AMPL,4538600.0
2006,ISLN,4495400.0
2006,IEP,4493600.0
2006,IPHS,4464900.0
2006,IRE,4460900.0
2006,GSI,4372100.0
2006,ALCO,4358100.0
2006,ITA,4346800.0
2006,ALSE,4271800.0
2006,GAH,4139400.0
2006,GAI,4084400.0
2006,IEO,4071100.0
2006,IQM,3986000.0
2006,ICB,3928700.0
2006,AMOT,3925000.0
2006,ATX,3919600.0
2006,ACME,3889100.0
2006,IRSN,3750600.0
2006,ADES,3737400.0
2006,APII,3533100.0
2006,GCV,3526200.0
2006,IX,3490500.0
2006,ADGF,3256600.0
2006,ANCX,3241200.0
2006,ADRU,3224000.0
2006,AMAC,3177000.0
2006,ACFN,3097800.0
2006,AFAM,3076000.0
2006,IRL,3046300.0
2006,ASRV,2996100.0
2006,INOC,2974600.0
2006,GPD,2957000.0
2006,GEP,2801800.0
2006,INVE,2788300.0
2006,ADEP,2784800.0
2006,GWF,2769700.0
2006,AFFY,2742000.0
2006,IRR,2681800.0
2006,ATRO,2601200.0
2006,IIC,2598300.0
2006,ISM,2572200.0
2006,IHC,2559000.0
2006,ACFC,2464400.0
2006,ASTI,2362400.0
2006,INXI,2329700.0
2006,ALOT,2328000.0
2006,AMGI,2303200.0
2006,IHE,2293500.0
2006,IQC,2260200.0
2006,GAJ,2251000.0
2006,ATLO,2244000.0
2006,GPU,2241400.0
2006,IHI,2241400.0
2006,IKJ,2199300.0
2006,AHPI,2129900.0
2006,IIN,2125400.0
2006,AMRB,2031400.0
2006,IMS,2008500.0
2006,ABVA,1962700.0
2006,ISNS,1909800.0
2006,IKM,1864800.0
2006,GYC,1856800.0
2006,ASTC,1843700.0
2006,AMOV,1799200.0
2006,AMPH,1791500.0
2006,INP,1773600.0
2006,AMIN,1754100.0
2006,GJS,1740300.0
2006,ANAT,1717900.0
2006,ARCI,1696900.0
2006,ATAX,1638600.0
2006,IQN,1616200.0
2006,INCB,1571100.0
2006,IMC,1517300.0
2006,GPJ,1510400.0
2006,IKL,1486300.0
2006,IAT,1480500.0
2006,IKR,1474300.0
2006,IJD,1443400.0
2006,AAME,1435900.0
2006,INSW,1395300.0
2006,AMGIZ,1304900.0
2006,ISH,1275500.0
2006,GFW,1261300.0
2006,ALBY,1243800.0
2006,APAGF,1185600.0
2006,GPW,1174600.0
2006,IAK,1152700.0
2006,GJN,1110800.0
2006,ICCC,1100700.0
2006,APAB,1051300.0
2006,ARTNA,1037100.0
2006,ARKR,1027300.0
2006,GUL,1001600.0
2006,ALNC,932500.0
2006,ICS,928700.0
2006,ACHN,905500.0
2006,GFZ,866500.0
2006,AMAB,828400.0
2006,AMIC,820000.0
2006,GNI,816600.0
2006,IKNX,784900.0
2006,GJO,778600.0
2006,ASBI,763900.0
2006,AMNB,738500.0
2006,ARCW,730000.0
2006,AMCE,690500.0
2006,GYA,653900.0
2006,AMTC,616900.0
2006,GJI,518400.0
2006,GUI,498900.0
2006,ALLB,451800.0
2006,ARDNA,448300.0
2006,ISRL,442200.0
2006,GRE,418900.0
2006,ANNB,416700.0
2006,APSA,405700.0
2006,GJH,380100.0
2006,IFSB,367800.0
2006,GJD,358400.0
2006,GJB,317800.0
2006,GUQ,314300.0
2006,GJG,302400.0
2006,GJF,302400.0
2006,ATRI,290400.0
2006,IBCPO,276700.0
2006,GJJ,271000.0
2006,GJK,254500.0
2006,ITIC,246100.0
2006,GJE,209200.0
2006,ASFN,207100.0
2006,INTG,180700.0
2006,AUBN,170600.0
2006,ATBC,139500.0
2006,IMB,130000.0
2006,IRETP,129900.0
2006,AMTCP,98300.0
2006,ASRVP,60400.0
2006,IFLG,35000.0
2006,GJL,28100.0
2006,AMEN,11800.0
2006,GTC,0.0
2006,GMW,0.0
